song,song_id,artist,artist_id,category,genres,audio_ft_danceability,audio_ft_energy,audio_ft_key,audio_ft_loudness,audio_ft_mode,audio_ft_speechiness,audio_ft_acousticness,audio_ft_instrumentalness,audio_ft_liveness,audio_ft_valence,audio_ft_tempo,audio_ft_duration_ms,audio_ft_time_signature
Grinnin' In Your Face,7bWhtFDDMgcA6DmFGGlS0C,Son House,15oeqKO5k5uZ5773tWvpda,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.487,0.6509999999999999,10.0,-10.824000000000002,0.0,0.741,0.956,4.08e-06,0.833,0.652,101.651,116840.0,1.0
Where Did You Sleep Last Night,3XdnNX0cPynrR7KdRoyjwa,Lead Belly,3Ovf2lytXSXWFM2cwsJACC,blues,"['texas', 'appalachian', 'acoustic', 'blues', 'country', 'traditional', 'folk', 'delta']",0.57,0.241,4.0,-12.138,1.0,0.0473,0.948,0.0224,0.111,0.5429999999999999,115.352,181893.0,3.0
Baby Please Don't Go,3lpj1UVCPnohjqGEwY0Lfl,Big Joe Williams,07NzVZ0BHZ0QOOw7nGvCgo,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.499,0.302,7.0,-15.15,1.0,0.0495,0.752,0.0266,0.129,0.565,167.083,164507.0,4.0
Goin' Down Slow,5EpIZRPAEqniltILeAjk38,St. Louis Jimmy Oden,6lot4YJARPUg9K35xNjDH6,blues,[],0.6779999999999999,0.228,3.0,-15.007,1.0,0.0409,0.993,0.0618,0.163,0.445,82.978,191533.0,4.0
Some Day Baby,12MFtyrU4ZPJqClBcjYFIA,Lonnie Johnson,74g0xdNndEjFzMKSRFUMNM,blues,"['louisiana', 'new', 'acoustic', 'blues', 'country', 'traditional', 'memphis', 'jazz']",0.647,0.204,3.0,-15.263,1.0,0.0454,0.964,0.00351,0.123,0.6859999999999999,83.102,188291.0,4.0
Come Back Baby,7voiKv7nCbpQkF9jcN4VPn,Doctor Ross,59gZhkxiZ8x4umU9ua2ZBn,blues,['delta'],0.65,0.424,10.0,-11.238,1.0,0.0646,0.87,0.0443,0.0869,0.865,91.977,170440.0,4.0
Down The Dirt Road Blues,4sCCIP8eG3HVizWnm1SQ0G,Charley Patton,7aExFIr0IHWO5aFjMrGwKw,blues,"['appalachian', 'acoustic', 'blues', 'country', 'traditional', 'pre-war', 'delta']",0.473,0.281,1.0,-11.337,1.0,0.0354,0.97,0.0936,0.11,0.523,119.161,174576.0,4.0
I Got the Cross the River Jordan,4vqDFur1cyE8lS1oD3XiCB,Blind Willie McTell,4vRyd1UZ8Eq98EppbwOBg6,blues,"['appalachian', 'acoustic', 'blues', 'country', 'piedmont', 'traditional', 'delta']",0.5379999999999999,0.177,0.0,-14.158,1.0,0.0447,0.91,0.00825,0.0927,0.415,77.396,240360.0,4.0
That's No Way To Get Along,4m7GRlEcWGfaUFelKYljUj,Robert Wilkins,6U174IQnD4TiKibxvVLYk6,blues,"['traditional', 'memphis', 'jug']",0.446,0.315,8.0,-14.961,1.0,0.0352,0.904,0.0,0.235,0.371,99.155,172533.0,4.0
Downtown Blues,6NzOw76Vq4ogyuRGmiXG4X,Frank Stokes,3dahhupQzKVXptEwFBsodc,blues,"['memphis', 'country', 'traditional']",0.539,0.264,11.0,-14.354,1.0,0.0383,0.969,0.000681,0.361,0.677,162.935,197427.0,4.0
Catfish Blues,7A9yfYiBXLEvKn1oJy3nPL,Robert Petway,0zNSuwnNWdr8g5EmE0YWKx,blues,"['blues', 'traditional', 'delta']",0.596,0.308,1.0,-17.814,1.0,0.0495,0.977,0.0106,0.108,0.8340000000000001,183.398,174472.0,4.0
If You See My Rooster (Please Run Him Home),7eNHeLu7yJB5HN9Srvrocv,Memphis Minnie,2WGyRLosdDgGJTLijIPpNC,blues,"['boogie-woogie', 'acoustic', 'blues', 'country', 'traditional', 'memphis']",0.792,0.142,3.0,-16.024,1.0,0.0442,0.985,0.184,0.112,0.669,94.375,195307.0,4.0
Nobody Knows You When You're Down and Out,2wAfHM7Whz67VFbdanhZlk,Bessie Smith,5ESobCkc6JI4tIMxQttqeg,blues,"['harlem', 'vocal', 'blues', 'traditional', 'jazz']",0.614,0.0423,4.0,-12.033,1.0,0.0535,0.996,0.00293,0.183,0.211,89.822,177133.0,4.0
Garter Snake Blues,6PScTantRyDSp4AkOGTKUT,Victoria Spivey,3GjPnuJtWUiwPm1Kn8zyG4,blues,"['harlem', 'traditional']",0.643,0.175,0.0,-13.24,1.0,0.0496,0.986,0.6779999999999999,0.299,0.721,100.521,197146.0,4.0
Call It Stormy Monday (But Tuesday Is Just As Bad),2N3ppRkdOeZ75RwEqSz7nu,T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,blues,"['rock-and-roll', 'texas', 'blues', 'traditional', 'electric', 'jazz', 'chicago']",0.655,0.134,0.0,-15.836,1.0,0.0621,0.853,0.0568,0.0412,0.444,68.525,183027.0,4.0
Sent For You Yesterday,2l23EymI7ggn06fJAuI4lu,Count Basie,2jFZlvIea42ZvcCw4OeEdA,blues,"['lounge', 'bebop', 'adult', 'cool', 'harlem', 'vocal', 'stride', 'big', 'swing', 'jazz']",0.5379999999999999,0.4920000000000001,3.0,-10.683,1.0,0.125,0.802,0.0022,0.161,0.6679999999999999,164.058,178360.0,4.0
I Can't Be Satisfied,0Q4qVBG7jAF3Ar4sheUidp,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,blues,"['classic', 'soul', 'blues', 'traditional', 'electric', 'chicago']",0.667,0.4,2.0,-9.003,1.0,0.0462,0.955,0.0178,0.0866,0.593,104.879,162213.0,4.0
Boogie Chillen,0sPES3zMG5FaGO8sNmmsu2,John Lee Hooker,1yNOfXGQNGjAynk77wv85x,blues,"['memphis', 'classic', 'soul', 'blues', 'traditional', 'electric', 'delta']",0.67,0.174,4.0,-15.902,1.0,0.0635,0.841,0.00534,0.117,0.386,149.039,190920.0,4.0
High And Lonesome,4uvdVSZSfDrXL09nFcrVTW,Jimmy Reed,41ZMMuFFLPTVPkUsSI5KlV,blues,"['rock-and-roll', 'blues', 'traditional', 'harmonica', 'electric', 'chicago']",0.375,0.531,9.0,-7.274,1.0,0.0328,0.962,0.0114,0.657,0.715,81.189,167493.0,4.0
"You Upset Me, Baby",5kv6BrEpfmf2F7CkOBtw1M,B.B. King,5xLSa7l4IV1gsQfhAMvl0U,blues,"['classic', 'soul', 'blues', 'traditional', 'electric', 'jazz']",0.6990000000000001,0.61,0.0,-4.0360000000000005,0.0,0.131,0.942,0.00164,0.293,0.68,116.446,184200.0,4.0
I Can't Quit You Baby,1TVtYIucWI5fqdQwwlZFR3,Otis Rush,1h0hOL3bVcYlg4xcSjU7fP,blues,"['modern', 'blues', 'traditional', 'electric', 'chicago']",0.4920000000000001,0.596,2.0,-4.038,1.0,0.0395,0.97,0.043,0.284,0.5479999999999999,86.95200000000001,219560.0,4.0
Sit and Cry (The Blues),2x0uiOepdvCXYk8Wh8bXIk,Buddy Guy,2gCsNOpiBaMNh20jQ5prf0,blues,"['classic', 'soul', 'modern', 'blues', 'country', 'traditional', 'electric', 'chicago']",0.57,0.537,2.0,-8.798,1.0,0.04,0.7859999999999999,0.157,0.121,0.391,104.89,180773.0,4.0
Pride and Joy,1oT20g6f8rvymheUIdFr19,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,blues,"['classic', 'modern', 'texas', 'instrumental', 'blues', 'rock', 'electric', 'album']",0.426,0.693,8.0,-9.759,1.0,0.0377,0.0251,0.0065,0.101,0.7509999999999999,126.804,219840.0,4.0
Me And My Guitar,0QpxUzXEI3ZjJeo6dDFgV7,Freddie King,5dCuFngSPyOOnTAvrC7v2s,blues,"['classic', 'texas', 'blues', 'traditional', 'electric']",0.6890000000000001,0.7909999999999999,11.0,-7.0,0.0,0.0495,0.5479999999999999,6.08e-06,0.285,0.8109999999999999,102.519,244693.0,4.0
Don't Cha Know,4nFUyC6eDW1wJsYSYLMqZd,Jimmie Vaughan,4gPGI1vW8TOypARV9Ykzae,blues,"['soul', 'modern', 'texas', 'blues', 'electric']",0.644,0.727,0.0,-9.459,0.0,0.0453,0.29,0.00025,0.14,0.94,127.93,260733.0,4.0
Let The Good Times Roll,5Qxhlc1J70CpnJAz02FWdU,Pee Wee Crayton,3OPJZtUlpoL3kZloBGY1lA,blues,"['rhythm', 'electric', 'blues', 'texas']",0.619,0.8390000000000001,9.0,-10.204,1.0,0.416,0.265,0.00363,0.0789,0.743,162.385,173000.0,4.0
Wait On Time,71ptjbbVkrMPebtE3CgBZS,The Fabulous Thunderbirds,6zmLTiN3NBNCDECRbbJKkT,blues,"['roots', 'classic', 'pub', 'modern', 'texas', 'blues', 'country', 'southern', 'electric']",0.6729999999999999,0.605,4.0,-5.6770000000000005,1.0,0.0559,0.61,0.0,0.195,0.84,128.593,183560.0,4.0
Everytime I Roll The Dice,5fZY8YYJMnhD9HNWB4C4zU,Delbert McClinton,3Ri72CuuQSCLLkDRJgniFU,blues,"['roots', 'modern', 'texas', 'blues', 'country', 'harmonica', 'electric']",0.732,0.8490000000000001,0.0,-6.435,1.0,0.025,0.0537,2.33e-05,0.112,0.968,112.294,269933.0,4.0
My Way Down,2VZYQKBRyGQdVMrzUhRf7J,Chris Duarte,1W3SfQdOetqQqjsBCRpBqN,blues,"['texas', 'modern']",0.608,0.97,6.0,-4.9430000000000005,0.0,0.0465,0.0174,0.131,0.0933,0.617,98.307,276560.0,4.0
Texas Flood,6MvGg9X7lIt64WW28Nxfxo,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,blues,"['classic', 'modern', 'texas', 'instrumental', 'blues', 'rock', 'electric', 'album']",0.257,0.473,6.0,-9.873,1.0,0.0331,0.000872,0.3670000000000001,0.32,0.452,173.75,320707.0,3.0
Good Texan,34d6n6HMfyOiQjudsxbfeh,The Vaughan Brothers,2mwN5WQ1mAhOibFEbfFfsG,blues,"['electric', 'blues', 'texas', 'modern']",0.79,0.588,9.0,-10.241,1.0,0.0519,0.0511,0.0013,0.29,0.82,142.57299999999995,262293.0,4.0
Crazy Dream,2SZsePkGd3QOT0vzm68thq,Los Lonely Boys,4aSEmLLxLX9wR5aLMllOKj,blues,[],0.509,0.858,10.0,-5.1960000000000015,0.0,0.044,0.0132,3.97e-05,0.129,0.894,117.453,287200.0,4.0
Life by the Drop,5jrq9La3ynS3B9aizefueu,Doyle Bramhall,2ewLmeOezmY0HqMR21anX4,blues,"['electric', 'texas', 'modern']",0.511,0.6859999999999999,1.0,-5.02,0.0,0.0278,0.017,0.00265,0.119,0.309,110.509,185693.0,4.0
Scratch My Back,6f3OYG5R630tjwFIHIE7j2,The Fabulous Thunderbirds,6zmLTiN3NBNCDECRbbJKkT,blues,"['roots', 'classic', 'pub', 'modern', 'texas', 'blues', 'country', 'southern', 'electric']",0.775,0.499,4.0,-7.181,1.0,0.0415,0.496,0.0219,0.114,0.862,121.056,232707.0,4.0
I Ain't Drunk,6MsrmoeiVpoNUAc4FsNPPP,Albert Collins,1uFixbBAduJkFAeRKznkvW,blues,"['electric', 'blues', 'texas', 'modern']",0.657,0.5579999999999999,2.0,-14.161,1.0,0.079,0.171,0.000167,0.0466,0.779,125.46,247507.0,4.0
Texas,04kG9s73OxBkpC701Ifp62,Eric Johnson,4CxobvwTpmfpIEbkYh4pAb,blues,"['neo', 'shred', 'progressive', 'instrumental', 'blues']",0.349,0.672,0.0,-6.358,1.0,0.0311,0.131,4.75e-05,0.184,0.405,177.294,362240.0,3.0
Dengue Woman Blues,4OGyibX2nayDVCUfFN4u8x,Jimmie Vaughan,4gPGI1vW8TOypARV9Ykzae,blues,"['soul', 'modern', 'texas', 'blues', 'electric']",0.393,0.358,5.0,-9.598,0.0,0.0471,0.33,0.0313,0.12,0.598,180.075,383760.0,3.0
Pay the Band,2PWSSJM09LYjt7o2sgyRsr,Buddy Whittington,7vjDp4O4hkJGI6VRV5zUWS,blues,"['power', 'texas']",0.6920000000000001,0.7909999999999999,9.0,-4.895,1.0,0.0494,0.155,1.46e-06,0.239,0.41,118.14,273427.0,4.0
Mary Had a Little Lamb,0nFZ2HQRnIxiwraCm2X6Uq,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,blues,"['classic', 'modern', 'texas', 'instrumental', 'blues', 'rock', 'electric', 'album']",0.6779999999999999,0.493,8.0,-13.782,1.0,0.0302,0.0882,0.153,0.264,0.914,122.627,166960.0,4.0
Palace Of The King,2T6pMaivfX7w4tfAUX4uU9,Freddie King,5dCuFngSPyOOnTAvrC7v2s,blues,"['classic', 'texas', 'blues', 'traditional', 'electric']",0.6559999999999999,0.773,1.0,-9.156,0.0,0.0363,0.335,0.0014199999999999998,0.155,0.867,114.979,220240.0,4.0
Mojo Boogie,0tsKu0o04uNgkXpP8mP6tQ,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,blues,"['hard', 'classic', 'modern', 'texas', 'blues', 'country', 'rock', 'electric']",0.509,0.725,2.0,-12.829,1.0,0.0601,0.0553,0.000112,0.189,0.8909999999999999,122.307,293293.0,4.0
Arrested for Driving While Blind,5J0LnWOXiQY2usZd2SFDdn,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,blues,"['hard', 'classic', 'metal', 'blues', 'country', 'rock', 'album']",0.5529999999999999,0.672,2.0,-10.917,0.0,0.0438,0.215,0.0127,0.103,0.5820000000000001,137.414,186587.0,4.0
"Cold, Cold Feeling",7sheAObhEOIqDY8YFu3HJf,Albert Collins,1uFixbBAduJkFAeRKznkvW,blues,"['electric', 'blues', 'texas', 'modern']",0.7959999999999999,0.149,3.0,-17.885,0.0,0.0414,0.163,0.0114,0.081,0.433,73.953,319360.0,3.0
Shake,4hB2r4trPkpdHTVinASchh,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,blues,"['funk', 'soul', 'modern', 'texas', 'blues', 'rock', 'electric']",0.326,0.922,11.0,-3.04,1.0,0.0433,0.0091,0.0554,0.16399999999999998,0.753,192.907,197813.0,4.0
Brothers,2T3mWbAqtVIW8p6E23HD5s,The Vaughan Brothers,2mwN5WQ1mAhOibFEbfFfsG,blues,"['electric', 'blues', 'texas', 'modern']",0.35,0.491,7.0,-10.380999999999998,1.0,0.0416,0.00139,0.804,0.337,0.623,175.077,305493.0,3.0
The Little Red Rooster,3knwd2whi9QUViKgWCsixF,Willie Dixon,5v8WPpMk60cqZbuZLdXjKY,blues,"['jump', 'acoustic', 'blues', 'traditional', 'electric', 'chicago']",0.477,0.29,4.0,-18.066,1.0,0.0374,0.5539999999999999,0.17800000000000002,0.28300000000000003,0.727,122.589,215203.0,3.0
I'm Your Hoochie Coochie Man,3KSchPNSklO5McIqRH3qYX,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,blues,"['classic', 'soul', 'blues', 'traditional', 'electric', 'chicago']",0.542,0.588,2.0,-9.268,1.0,0.0665,0.67,0.158,0.241,0.8809999999999999,113.948,238533.0,3.0
Dark Road,1ROQZlDDQzgSHqpnx2N2hP,Floyd Jones,3AyVg8vtIU4HIcmEDil18Y,blues,['chicago'],0.617,0.5329999999999999,7.0,-13.095999999999998,1.0,0.0345,0.8759999999999999,0.000843,0.0673,0.633,69.27199999999999,217120.0,4.0
Ice Cream Man,5ggJp945RnNI0PsmpTySjK,John Brim,7sdvOvyRT6ZFBv5rura7xI,blues,['chicago'],0.7240000000000001,0.5,9.0,-12.191,1.0,0.0524,0.762,0.000114,0.13,0.5710000000000001,125.195,168200.0,4.0
Madison Blues,7ktdaLy3DGPhmgS5vnHIx3,Elmore James,0q9kpdDkEA3H17gcRMjgVS,blues,"['rock-and-roll', 'blues', 'traditional', 'electric', 'chicago', 'delta']",0.496,0.8440000000000001,7.0,-6.2810000000000015,1.0,0.0432,0.561,0.193,0.201,0.8220000000000001,135.613,146800.0,4.0
"I Can't Quit You, Baby",4iKp3icJChjTFQBYbydH43,Willie Dixon,5v8WPpMk60cqZbuZLdXjKY,blues,"['jump', 'acoustic', 'blues', 'traditional', 'electric', 'chicago']",0.459,0.248,7.0,-16.475,1.0,0.0365,0.4370000000000001,0.106,0.271,0.418,84.969,399430.0,4.0
Blues As I Can Be,4cEzHktMaGrNAw36GbNhwr,Tommy McClennan,0m8dKC3T9anldCh2OgZ6pJ,blues,"['country', 'chicago', 'traditional', 'delta']",0.7070000000000001,0.275,9.0,-14.026,0.0,0.163,0.91,7.6e-06,0.112,0.619,108.657,163944.0,4.0
You Gotta Move,2XtrInrRVz6JY3ydZ6yyvO,Mississippi Fred McDowell,0elA30wLp3RmiPaGtU2jhQ,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.623,0.151,9.0,-16.275,1.0,0.0626,0.6970000000000001,0.000354,0.102,0.309,75.082,200667.0,4.0
Boogie Chillun,0AyuXBS2btC46SOUgnOZ2N,John Lee Hooker,1yNOfXGQNGjAynk77wv85x,blues,"['memphis', 'classic', 'soul', 'blues', 'traditional', 'electric', 'delta']",0.622,0.417,4.0,-11.793,1.0,0.299,0.42,0.0121,0.0785,0.597,158.10299999999995,158053.0,4.0
Statesboro Blues,05Fqtv0hpBriJj803R6x8i,Blind Willie McTell,4vRyd1UZ8Eq98EppbwOBg6,blues,"['appalachian', 'acoustic', 'blues', 'country', 'piedmont', 'traditional', 'delta']",0.573,0.267,6.0,-9.051,1.0,0.0547,0.973,0.000388,0.106,0.4370000000000001,90.522,152853.0,4.0
Sweet Home Chicago,1guIEbEw6v69ubNOuH9Aug,Robert Johnson,0f8MDDzIc6M4uH1xH0o0gy,blues,"['acoustic', 'blues', 'traditional', 'pre-war', 'delta']",0.6579999999999999,0.121,6.0,-12.142,1.0,0.0928,0.966,1.6899999999999994e-05,0.0808,0.383,97.831,179293.0,4.0
I Can't Be Satisfied,12wcfe9zw4uu3Rceg8rAbj,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,blues,"['classic', 'soul', 'blues', 'traditional', 'electric', 'chicago']",0.6990000000000001,0.21,2.0,-15.36,0.0,0.0728,0.971,0.0402,0.0864,0.667,105.424,162547.0,4.0
Sugar Babe,59K1uNydY6K2z1HEGBJ4WH,Mance Lipscomb,7jmGjfkkVOjBdjf54YHhwg,blues,"['texas', 'acoustic', 'blues', 'country', 'traditional']",0.54,0.192,3.0,-21.185,1.0,0.0647,0.979,0.485,0.127,0.4920000000000001,103.167,126760.0,4.0
Parchman Farm Blues,71D4KuZap7aSf05yzc5ZIG,Bukka White,2gSskdDhLQCx3CQd6XKDhp,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.511,0.428,2.0,-6.59,1.0,0.0327,0.851,0.841,0.177,0.6890000000000001,98.857,162427.0,4.0
T-Bone Blues,3DjwjAUPT4zvIu6ZzcgLGJ,T-Bone Walker,6nPKmEbQmR8jGZEm7ArOFX,blues,"['rock-and-roll', 'texas', 'blues', 'traditional', 'electric', 'jazz', 'chicago']",0.541,0.28300000000000003,0.0,-13.659,1.0,0.0527,0.805,0.0367,0.0736,0.564,76.828,228627.0,4.0
Black Snake Moan,4behsNa8x0dwysWBn6gUHS,Blind Lemon Jefferson,6EsuMifB8c5rm5P2DdjiLe,blues,"['gospel', 'texas', 'appalachian', 'acoustic', 'blues', 'country', 'traditional', 'pre-war', 'jug', 'delta']",0.581,0.159,11.0,-15.841,1.0,0.0685,0.989,0.0295,0.129,0.411,73.435,170173.0,4.0
Whoopee Blues,4RUCMtsSMsPQlt08nwmix8,King Solomon Hill,5fJqKIhjv3fatslXWyKysG,blues,"['pre-war', 'traditional', 'delta']",0.61,0.221,6.0,-13.947,0.0,0.0518,0.977,0.224,0.114,0.617,98.818,191133.0,4.0
"Dark Was the Night, Cold Was the Ground",2P9nh9pTK96dE0b6NBbTSs,Blind Willie Johnson,5kO4xdEKLuHHHPreu3UmkZ,blues,"['gospel', 'texas', 'appalachian', 'acoustic', 'blues', 'country', 'traditional']",0.394,0.0406,9.0,-23.179,1.0,0.044,0.968,0.0453,0.0976,0.2,116.117,198560.0,1.0
Fixin' To Die Blues,2GM7Q376O8D1L5egNPjwTY,Bukka White,2gSskdDhLQCx3CQd6XKDhp,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.575,0.425,11.0,-7.6110000000000015,1.0,0.0336,0.857,0.588,0.1,0.573,109.45,170266.0,4.0
Church Bells Blues,2tum92BT0cSwZBChb5evfK,Luke Jordan,37V9ElynG02USvurkCsTCs,blues,"['pre-war', 'country', 'piedmont']",0.738,0.0878,9.0,-17.617,1.0,0.0546,0.995,0.434,0.106,0.568,129.444,197373.0,4.0
Blue Guitar,45oSPt7wSPRhCOORW4Im7S,Earl Hooker,3Ev1WS21x5Jav9j214A19O,blues,"['acoustic', 'blues', 'traditional', 'electric', 'chicago']",0.273,0.4270000000000001,9.0,-10.249,1.0,0.0359,0.98,0.821,0.145,0.466,81.24600000000002,165747.0,4.0
Where Did You Sleep Last Night,5vG3tamFBlafnmorXMEsot,Lead Belly,3Ovf2lytXSXWFM2cwsJACC,blues,"['texas', 'appalachian', 'acoustic', 'blues', 'country', 'traditional', 'folk', 'delta']",0.5760000000000001,0.234,4.0,-9.38,1.0,0.0341,0.994,0.16899999999999998,0.106,0.474,111.778,181533.0,3.0
Milkcow's Calf Blues - Version 2,3QxCNZv6qhFd9vL3wrfSp8,Robert Johnson,0f8MDDzIc6M4uH1xH0o0gy,blues,"['acoustic', 'blues', 'traditional', 'pre-war', 'delta']",0.5660000000000001,0.121,3.0,-16.83,1.0,0.0632,0.984,0.129,0.083,0.631,177.52599999999995,139831.0,4.0
It Hurts Me Too,0m4cEL8cwcRwqdQIDzgzUt,Elmore James,0q9kpdDkEA3H17gcRMjgVS,blues,"['rock-and-roll', 'blues', 'traditional', 'electric', 'chicago', 'delta']",0.682,0.331,2.0,-16.697,1.0,0.0469,0.92,0.162,0.119,0.565,88.93,199787.0,3.0
Hard Time Killin' Floor Blues,77xNKAq581eD62ipzK81yc,Skip James,2zlMeTjA7szCmqcJjBzYXJ,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.51,0.203,0.0,-14.755,1.0,0.0401,0.986,0.501,0.181,0.482,77.743,170475.0,3.0
Canned Heat Blues,1Uk2MppskA0wnHUj8JwYfC,Tommy Johnson,6n4r5eMU2ZUiHPPWhFDcHq,blues,['delta'],0.747,0.162,2.0,-16.498,1.0,0.031,0.964,0.000291,0.132,0.716,93.09,219141.0,1.0
When the Levee Breaks,70MpR0jSVh7s01JSmRt8Mu,Kansas Joe McCoy & Memphis Minnie,1QZUvdEu3lVvtFALqy5BXe,blues,[],0.657,0.048,5.0,-27.142,0.0,0.0527,0.939,6.850000000000001e-05,0.135,0.491,96.536,190373.0,4.0
Good Morning Little Schoolgirl,7iILVc0DSgB37UYqxrbfRO,Mississippi Fred McDowell,0elA30wLp3RmiPaGtU2jhQ,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.51,0.433,8.0,-14.619000000000002,0.0,0.0341,0.6679999999999999,0.002,0.16699999999999998,0.563,105.413,201600.0,4.0
Match Box Blues,1Fae2EbIMVEu14Qmb3fg41,Blind Lemon Jefferson,6EsuMifB8c5rm5P2DdjiLe,blues,"['gospel', 'texas', 'appalachian', 'acoustic', 'blues', 'country', 'traditional', 'pre-war', 'jug', 'delta']",0.659,0.229,8.0,-14.925,1.0,0.0499,0.978,4.9700000000000015e-05,0.08199999999999999,0.636,73.304,175721.0,4.0
You Missed A Good Man,3yrwfhXO0dX3skTgWex7rF,Tampa Red,0XFbUk3QnKwp0vl9sIQtIg,blues,"['boogie-woogie', 'acoustic', 'blues', 'country', 'traditional', 'chicago']",0.7559999999999999,0.221,8.0,-15.834,1.0,0.0358,0.994,0.0273,0.132,0.759,87.369,215946.0,4.0
Saturday Blues,46BA5xsc2MFgFef2wgT8G2,Ishman Bracey,6jAZ0Vg8P52hUomLqMPXcS,blues,['traditional'],0.643,0.0574,0.0,-17.999000000000006,0.0,0.0462,0.993,8.76e-06,0.113,0.5720000000000001,112.408,209267.0,4.0
Levee Camp Blues,0QLGHswYCY4j0IAfqleuNw,Son House,15oeqKO5k5uZ5773tWvpda,blues,"['acoustic', 'blues', 'country', 'traditional', 'delta']",0.398,0.494,10.0,-8.487,1.0,0.0469,0.993,0.792,0.211,0.5820000000000001,140.235,222889.0,1.0
A Spoonful Blues,51pOZACVv195eLRsIRVEx6,Charley Patton,7aExFIr0IHWO5aFjMrGwKw,blues,"['appalachian', 'acoustic', 'blues', 'country', 'traditional', 'pre-war', 'delta']",0.5579999999999999,0.335,11.0,-11.002,1.0,0.0375,0.984,0.862,0.252,0.731,107.438,190800.0,4.0
Double Trouble,31wgUugjOIjBTzpQgHdij5,Otis Rush,1h0hOL3bVcYlg4xcSjU7fP,blues,"['modern', 'blues', 'traditional', 'electric', 'chicago']",0.51,0.452,0.0,-11.953,1.0,0.0302,0.758,0.0008710000000000001,0.115,0.8170000000000001,101.777,214773.0,3.0
Bad Woman Blues,0JSotxr4YFcp5e8c5yaMKv,Beth Hart,30TrHDLNCKQVTYWOn9QqOC,blues,"['electric', 'lilith', 'blues', 'modern']",0.741,0.937,9.0,-2.826,0.0,0.0318,0.0591,0.0004,0.0971,0.823,119.987,215911.0,4.0
Ain't Got Time For Hate,6JQEfDsrQap0VFFjP9cKYr,Shemekia Copeland,4CNjyWtO59j6Ih6S0n73ee,blues,"['electric', 'blues', 'soul', 'modern']",0.696,0.531,7.0,-5.252999999999999,0.0,0.0263,0.261,7.71e-06,0.101,0.245,108.033,258415.0,4.0
Ghost,19isNY7Hvhg0Mw7skGLHqT,Hannah Wicklund,62GZbclGNlKcuW6O7l8TOU,blues,['modern'],0.41,0.823,9.0,-4.939,0.0,0.0464,0.0117,0.0146,0.34700000000000003,0.635,186.003,243397.0,4.0
What's the Matter with You,4G9KOVinbchBNFGB2YTyvK,Elles Bailey,4NPMwh3kDwi6uVCNtmeUvU,blues,"['british', 'uk', 'modern']",0.44,0.466,11.0,-8.741,0.0,0.0379,0.5529999999999999,0.000441,0.158,0.332,169.769,232724.0,3.0
Save Me,42O2R9NmHyZqN6CvGcwzrl,Danielle Nicole,34mu675oQQ5ZNuK1soZrIn,blues,"['kc', 'modern']",0.589,0.679,5.0,-5.627999999999999,0.0,0.0336,0.0253,0.00584,0.16699999999999998,0.716,85.865,275800.0,4.0
Spare Some Love,7lYWr6C3mvaj8jMUPAhABP,Cassie Taylor,3rHAg1yXbyNq0mnPgsVahe,blues,[],0.653,0.16,5.0,-14.793,0.0,0.039,0.845,0.000778,0.109,0.247,62.504,311480.0,4.0
Open Eyes,27Hps0EsBwR2ImKIiJfC95,Carolyn Wonderland,0XhsEmCqMW2k9yMl4o8t4n,blues,"['electric', 'texas', 'modern']",0.482,0.402,4.0,-11.261,1.0,0.0472,0.228,0.133,0.0742,0.314,173.30200000000005,321494.0,3.0
Now You Want Me Back,5dd769kGy644G8xYkdJJZt,Ina Forsman,6YVaWx92qxstwulKJXqN2b,blues,['finnish'],0.396,0.463,9.0,-5.5539999999999985,1.0,0.0282,0.374,0.0,0.339,0.442,167.32,249760.0,3.0
No Riders,0NHW16lrKx7ra3ix9xKqxh,Shannon Curfman,2sn2g4lNGlsAoJm15MOM7x,blues,['modern'],0.642,0.8140000000000001,0.0,-5.641,1.0,0.0281,0.108,0.00129,0.141,0.8240000000000001,107.062,209867.0,4.0
Salt In My Wounds,0fnALehX0CnAZYD6Lerc8a,Shemekia Copeland,4CNjyWtO59j6Ih6S0n73ee,blues,"['electric', 'blues', 'soul', 'modern']",0.718,0.34700000000000003,11.0,-9.359,0.0,0.0311,0.513,0.00941,0.282,0.15,107.076,253067.0,4.0
